purity	dp	power	k	ploidy	error_rate
1.0	39	0.99482	4	4.0	0.003
1.0	40	0.99579	4	4.0	0.003
1.0	41	0.99659	4	4.0	0.003
1.0	42	0.99725	4	4.0	0.003
1.0	43	0.99778	4	4.0	0.003
1.0	44	0.99821	4	4.0	0.003
1.0	45	0.99856	4	4.0	0.003
1.0	46	0.99884	4	4.0	0.003
1.0	47	0.99907	4	4.0	0.003
1.0	48	0.99926	4	4.0	0.003
1.0	49	0.99941	4	4.0	0.003
1.0	50	0.99953	4	4.0	0.003
1.0	51	0.99962	4	4.0	0.003
1.0	52	0.9997	4	4.0	0.003
1.0	53	0.99976	4	4.0	0.003
1.0	54	0.99981	4	4.0	0.003
1.0	55	0.99985	4	4.0	0.003
1.0	56	0.99988	4	4.0	0.003
1.0	57	0.9999	4	4.0	0.003
1.0	58	0.99992	4	4.0	0.003
1.0	59	0.99994	4	4.0	0.003
1.0	60	0.99995	4	4.0	0.003
1.0	61	0.99996	4	4.0	0.003
1.0	62	1.0003	5	4.0	0.003
1.0	63	1.00022	5	4.0	0.003
1.0	64	1.00016	5	4.0	0.003
1.0	65	1.00012	5	4.0	0.003
1.0	66	1.00009	5	4.0	0.003
1.0	67	1.00007	5	4.0	0.003
1.0	68	1.00005	5	4.0	0.003
1.0	69	1.00004	5	4.0	0.003
1.0	70	1.00003	5	4.0	0.003
1.0	71	1.00002	5	4.0	0.003
1.0	72	1.00001	5	4.0	0.003
1.0	73	1.00001	5	4.0	0.003
1.0	74	1.00001	5	4.0	0.003
1.0	75	1.00001	5	4.0	0.003
1.0	76	1.0	5	4.0	0.003
1.0	77	1.0	5	4.0	0.003
1.0	78	1.0	5	4.0	0.003
1.0	79	1.0	5	4.0	0.003
1.0	80	1.0	5	4.0	0.003
1.0	81	1.0	5	4.0	0.003
1.0	82	1.0	5	4.0	0.003
1.0	83	1.0	5	4.0	0.003
1.0	84	1.0	5	4.0	0.003
1.0	85	1.0	5	4.0	0.003
1.0	86	1.0	5	4.0	0.003
1.0	87	1.0	5	4.0	0.003
1.0	88	1.0	5	4.0	0.003
1.0	89	1.0	5	4.0	0.003
1.0	90	1.0	5	4.0	0.003
1.0	91	1.0	5	4.0	0.003
1.0	92	1.0	5	4.0	0.003
1.0	93	1.0	5	4.0	0.003
1.0	94	1.0	5	4.0	0.003
1.0	95	1.0	5	4.0	0.003
1.0	96	1.0	5	4.0	0.003
1.0	97	1.0	5	4.0	0.003
1.0	98	1.0	5	4.0	0.003
1.0	99	1.0	5	4.0	0.003
0.1	1	0.0	2	5.0	0.003
0.1	2	0.0	3	5.0	0.003
0.1	3	0.0001	3	5.0	0.003
0.1	4	0.00034	3	5.0	0.003
0.1	5	0.00081	3	5.0	0.003
0.1	6	0.00153	3	5.0	0.003
0.1	7	0.00257	3	5.0	0.003
0.1	8	0.00396	3	5.0	0.003
0.1	9	0.00573	3	5.0	0.003
0.1	10	0.00789	3	5.0	0.003
0.1	11	0.01048	3	5.0	0.003
0.1	12	0.01351	3	5.0	0.003
0.1	13	0.01697	3	5.0	0.003
0.1	14	0.02089	3	5.0	0.003
0.1	15	0.02526	3	5.0	0.003
0.1	16	0.00771	4	5.0	0.003
0.1	17	0.00893	4	5.0	0.003
0.1	18	0.01032	4	5.0	0.003
0.1	19	0.01189	4	5.0	0.003
0.1	20	0.01365	4	5.0	0.003
0.1	21	0.01561	4	5.0	0.003
0.1	22	0.01777	4	5.0	0.003
0.1	23	0.02015	4	5.0	0.003
0.1	24	0.02276	4	5.0	0.003
0.1	25	0.0256	4	5.0	0.003
0.1	26	0.02868	4	5.0	0.003
0.1	27	0.032	4	5.0	0.003
0.1	28	0.03556	4	5.0	0.003
0.1	29	0.03937	4	5.0	0.003
0.1	30	0.04344	4	5.0	0.003
0.1	31	0.04775	4	5.0	0.003
0.1	32	0.05231	4	5.0	0.003
0.1	33	0.05712	4	5.0	0.003
0.1	34	0.06219	4	5.0	0.003
0.1	35	0.06749	4	5.0	0.003
0.1	36	0.07304	4	5.0	0.003
0.1	37	0.07883	4	5.0	0.003
0.1	38	0.08486	4	5.0	0.003
0.1	39	0.09112	4	5.0	0.003
0.1	40	0.0976	4	5.0	0.003
0.1	41	0.10431	4	5.0	0.003
0.1	42	0.11122	4	5.0	0.003
0.1	43	0.11835	4	5.0	0.003
0.1	44	0.12568	4	5.0	0.003
0.1	45	0.1332	4	5.0	0.003
0.1	46	0.14091	4	5.0	0.003
0.1	47	0.1488	4	5.0	0.003
0.1	48	0.15687	4	5.0	0.003
0.1	49	0.16509	4	5.0	0.003
0.1	50	0.17347	4	5.0	0.003
0.1	51	0.182	4	5.0	0.003
0.1	52	0.19067	4	5.0	0.003
0.1	53	0.19948	4	5.0	0.003
0.1	54	0.2084	4	5.0	0.003
0.1	55	0.21744	4	5.0	0.003
0.1	56	0.22659	4	5.0	0.003
0.1	57	0.23584	4	5.0	0.003
0.1	58	0.24517	4	5.0	0.003
0.1	59	0.25459	4	5.0	0.003
0.1	60	0.26409	4	5.0	0.003
0.1	61	0.27365	4	5.0	0.003
0.1	62	0.20693	5	5.0	0.003
0.1	63	0.21149	5	5.0	0.003
0.1	64	0.21621	5	5.0	0.003
0.1	65	0.2211	5	5.0	0.003
0.1	66	0.22616	5	5.0	0.003
0.1	67	0.23137	5	5.0	0.003
0.1	68	0.23674	5	5.0	0.003
0.1	69	0.24226	5	5.0	0.003
0.1	70	0.24792	5	5.0	0.003
0.1	71	0.25373	5	5.0	0.003
0.1	72	0.25968	5	5.0	0.003
0.1	73	0.26576	5	5.0	0.003
0.1	74	0.27196	5	5.0	0.003
0.1	75	0.27829	5	5.0	0.003
0.1	76	0.28474	5	5.0	0.003
0.1	77	0.2913	5	5.0	0.003
0.1	78	0.29796	5	5.0	0.003
0.1	79	0.30473	5	5.0	0.003
0.1	80	0.31159	5	5.0	0.003
0.1	81	0.31854	5	5.0	0.003
0.1	82	0.32558	5	5.0	0.003
0.1	83	0.3327	5	5.0	0.003
0.1	84	0.33989	5	5.0	0.003
0.1	85	0.34716	5	5.0	0.003
0.1	86	0.35448	5	5.0	0.003
0.1	87	0.36187	5	5.0	0.003
0.1	88	0.36931	5	5.0	0.003
0.1	89	0.3768	5	5.0	0.003
0.1	90	0.38433	5	5.0	0.003
0.1	91	0.3919	5	5.0	0.003
0.1	92	0.3995	5	5.0	0.003
0.1	93	0.40713	5	5.0	0.003
0.1	94	0.41479	5	5.0	0.003
0.1	95	0.42247	5	5.0	0.003
0.1	96	0.43016	5	5.0	0.003
0.1	97	0.43786	5	5.0	0.003
0.1	98	0.44557	5	5.0	0.003
0.1	99	0.45327	5	5.0	0.003
0.2	1	0.0	2	5.0	0.003
0.2	2	0.0	3	5.0	0.003
0.2	3	0.00053	3	5.0	0.003
0.2	4	0.00185	3	5.0	0.003
0.2	5	0.00423	3	5.0	0.003
0.2	6	0.00785	3	5.0	0.003
0.2	7	0.01284	3	5.0	0.003
0.2	8	0.01926	3	5.0	0.003
0.2	9	0.02715	3	5.0	0.003
0.2	10	0.03649	3	5.0	0.003
0.2	11	0.04727	3	5.0	0.003
0.2	12	0.05941	3	5.0	0.003
0.2	13	0.07286	3	5.0	0.003
0.2	14	0.08752	3	5.0	0.003
0.2	15	0.1033	3	5.0	0.003
0.2	16	0.05209	4	5.0	0.003
0.2	17	0.05888	4	5.0	0.003
0.2	18	0.0664	4	5.0	0.003
0.2	19	0.07465	4	5.0	0.003
0.2	20	0.08365	4	5.0	0.003
0.2	21	0.09339	4	5.0	0.003
0.2	22	0.10386	4	5.0	0.003
0.2	23	0.11504	4	5.0	0.003
0.2	24	0.12691	4	5.0	0.003
0.2	25	0.13944	4	5.0	0.003
0.2	26	0.1526	4	5.0	0.003
0.2	27	0.16634	4	5.0	0.003
0.2	28	0.18063	4	5.0	0.003
0.2	29	0.19542	4	5.0	0.003
0.2	30	0.21067	4	5.0	0.003
0.2	31	0.22633	4	5.0	0.003
0.2	32	0.24235	4	5.0	0.003
0.2	33	0.2587	4	5.0	0.003
0.2	34	0.27532	4	5.0	0.003
0.2	35	0.29217	4	5.0	0.003
0.2	36	0.3092	4	5.0	0.003
0.2	37	0.32638	4	5.0	0.003
0.2	38	0.34365	4	5.0	0.003
0.2	39	0.36098	4	5.0	0.003
0.2	40	0.37833	4	5.0	0.003
0.2	41	0.39566	4	5.0	0.003
0.2	42	0.41294	4	5.0	0.003
0.2	43	0.43014	4	5.0	0.003
0.2	44	0.44721	4	5.0	0.003
0.2	45	0.46415	4	5.0	0.003
0.2	46	0.48091	4	5.0	0.003
0.2	47	0.49748	4	5.0	0.003
0.2	48	0.51384	4	5.0	0.003
0.2	49	0.52995	4	5.0	0.003
0.2	50	0.54581	4	5.0	0.003
0.2	51	0.56139	4	5.0	0.003
0.2	52	0.57669	4	5.0	0.003
0.2	53	0.59169	4	5.0	0.003
0.2	54	0.60637	4	5.0	0.003
0.2	55	0.62073	4	5.0	0.003
0.2	56	0.63477	4	5.0	0.003
0.2	57	0.64847	4	5.0	0.003
0.2	58	0.66182	4	5.0	0.003
0.2	59	0.67483	4	5.0	0.003
0.2	60	0.68749	4	5.0	0.003
0.2	61	0.6998	4	5.0	0.003
0.2	62	0.69441	5	5.0	0.003
0.2	63	0.69846	5	5.0	0.003
0.2	64	0.70289	5	5.0	0.003
0.2	65	0.70765	5	5.0	0.003
0.2	66	0.71271	5	5.0	0.003
0.2	67	0.71803	5	5.0	0.003
0.2	68	0.72358	5	5.0	0.003
0.2	69	0.72932	5	5.0	0.003
0.2	70	0.73523	5	5.0	0.003
0.2	71	0.74127	5	5.0	0.003
0.2	72	0.74743	5	5.0	0.003
0.2	73	0.75367	5	5.0	0.003
0.2	74	0.75997	5	5.0	0.003
0.2	75	0.76632	5	5.0	0.003
0.2	76	0.77268	5	5.0	0.003
0.2	77	0.77906	5	5.0	0.003
0.2	78	0.78542	5	5.0	0.003
0.2	79	0.79175	5	5.0	0.003
0.2	80	0.79804	5	5.0	0.003
0.2	81	0.80428	5	5.0	0.003
0.2	82	0.81046	5	5.0	0.003
0.2	83	0.81656	5	5.0	0.003
0.2	84	0.82257	5	5.0	0.003
0.2	85	0.82849	5	5.0	0.003
0.2	86	0.83432	5	5.0	0.003
0.2	87	0.84004	5	5.0	0.003
0.2	88	0.84564	5	5.0	0.003
0.2	89	0.85113	5	5.0	0.003
0.2	90	0.85651	5	5.0	0.003
0.2	91	0.86175	5	5.0	0.003
0.2	92	0.86688	5	5.0	0.003
0.2	93	0.87187	5	5.0	0.003
0.2	94	0.87674	5	5.0	0.003
0.2	95	0.88147	5	5.0	0.003
0.2	96	0.88608	5	5.0	0.003
0.2	97	0.89055	5	5.0	0.003
0.2	98	0.89489	5	5.0	0.003
0.2	99	0.89911	5	5.0	0.003
0.3	1	0.0	2	5.0	0.003
0.3	2	0.0	3	5.0	0.003
0.3	3	0.00129	3	5.0	0.003
0.3	4	0.00441	3	5.0	0.003
0.3	5	0.00986	3	5.0	0.003
0.3	6	0.01791	3	5.0	0.003
0.3	7	0.02869	3	5.0	0.003
0.3	8	0.04217	3	5.0	0.003
0.3	9	0.05826	3	5.0	0.003
0.3	10	0.07678	3	5.0	0.003
0.3	11	0.09752	3	5.0	0.003
0.3	12	0.12023	3	5.0	0.003
0.3	13	0.14465	3	5.0	0.003
0.3	14	0.17052	3	5.0	0.003
0.3	15	0.19757	3	5.0	0.003
0.3	16	0.12637	4	5.0	0.003
0.3	17	0.14012	4	5.0	0.003
0.3	18	0.15506	4	5.0	0.003
0.3	19	0.17115	4	5.0	0.003
0.3	20	0.18832	4	5.0	0.003
0.3	21	0.2065	4	5.0	0.003
0.3	22	0.2256	4	5.0	0.003
0.3	23	0.24552	4	5.0	0.003
0.3	24	0.26615	4	5.0	0.003
0.3	25	0.2874	4	5.0	0.003
0.3	26	0.30914	4	5.0	0.003
0.3	27	0.33128	4	5.0	0.003
0.3	28	0.3537	4	5.0	0.003
0.3	29	0.3763	4	5.0	0.003
0.3	30	0.39899	4	5.0	0.003
0.3	31	0.42167	4	5.0	0.003
0.3	32	0.44426	4	5.0	0.003
0.3	33	0.46668	4	5.0	0.003
0.3	34	0.48886	4	5.0	0.003
0.3	35	0.51073	4	5.0	0.003
0.3	36	0.53223	4	5.0	0.003
0.3	37	0.55331	4	5.0	0.003
0.3	38	0.57393	4	5.0	0.003
0.3	39	0.59405	4	5.0	0.003
0.3	40	0.61363	4	5.0	0.003
0.3	41	0.63265	4	5.0	0.003
0.3	42	0.65109	4	5.0	0.003
0.3	43	0.66892	4	5.0	0.003
0.3	44	0.68614	4	5.0	0.003
0.3	45	0.70274	4	5.0	0.003
0.3	46	0.71871	4	5.0	0.003
0.3	47	0.73405	4	5.0	0.003
0.3	48	0.74876	4	5.0	0.003
0.3	49	0.76286	4	5.0	0.003
0.3	50	0.77634	4	5.0	0.003
0.3	51	0.78921	4	5.0	0.003
0.3	52	0.80149	4	5.0	0.003
0.3	53	0.81319	4	5.0	0.003
0.3	54	0.82433	4	5.0	0.003
0.3	55	0.83491	4	5.0	0.003
0.3	56	0.84496	4	5.0	0.003
0.3	57	0.85449	4	5.0	0.003
0.3	58	0.86352	4	5.0	0.003
0.3	59	0.87207	4	5.0	0.003
0.3	60	0.88015	4	5.0	0.003
0.3	61	0.88779	4	5.0	0.003
0.3	62	0.92411	5	5.0	0.003
0.3	63	0.9233	5	5.0	0.003
0.3	64	0.92305	5	5.0	0.003
0.3	65	0.92329	5	5.0	0.003
0.3	66	0.92395	5	5.0	0.003
0.3	67	0.92497	5	5.0	0.003
0.3	68	0.92628	5	5.0	0.003
0.3	69	0.92785	5	5.0	0.003
0.3	70	0.92962	5	5.0	0.003
0.3	71	0.93156	5	5.0	0.003
0.3	72	0.93364	5	5.0	0.003
0.3	73	0.93581	5	5.0	0.003
0.3	74	0.93807	5	5.0	0.003
0.3	75	0.94037	5	5.0	0.003
0.3	76	0.9427	5	5.0	0.003
0.3	77	0.94504	5	5.0	0.003
0.3	78	0.94738	5	5.0	0.003
0.3	79	0.9497	5	5.0	0.003
0.3	80	0.952	5	5.0	0.003
0.3	81	0.95425	5	5.0	0.003
0.3	82	0.95646	5	5.0	0.003
0.3	83	0.95861	5	5.0	0.003
0.3	84	0.9607	5	5.0	0.003
0.3	85	0.96273	5	5.0	0.003
0.3	86	0.9647	5	5.0	0.003
0.3	87	0.96659	5	5.0	0.003
0.3	88	0.96841	5	5.0	0.003
0.3	89	0.97017	5	5.0	0.003
0.3	90	0.97185	5	5.0	0.003
0.3	91	0.97345	5	5.0	0.003
0.3	92	0.97499	5	5.0	0.003
0.3	93	0.97646	5	5.0	0.003
0.3	94	0.97786	5	5.0	0.003
0.3	95	0.97918	5	5.0	0.003
0.3	96	0.98045	5	5.0	0.003
0.3	97	0.98165	5	5.0	0.003
0.3	98	0.98278	5	5.0	0.003
0.3	99	0.98386	5	5.0	0.003
0.4	1	0.0	2	5.0	0.003
0.4	2	0.0	3	5.0	0.003
0.4	3	0.00228	3	5.0	0.003
0.4	4	0.00765	3	5.0	0.003
0.4	5	0.01679	3	5.0	0.003
0.4	6	0.02998	3	5.0	0.003
0.4	7	0.0472	3	5.0	0.003
0.4	8	0.06824	3	5.0	0.003
0.4	9	0.09275	3	5.0	0.003
0.4	10	0.12029	3	5.0	0.003
0.4	11	0.15038	3	5.0	0.003
0.4	12	0.18256	3	5.0	0.003
0.4	13	0.21632	3	5.0	0.003
0.4	14	0.25123	3	5.0	0.003
0.4	15	0.28686	3	5.0	0.003
0.4	16	0.21082	4	5.0	0.003
0.4	17	0.23025	4	5.0	0.003
0.4	18	0.25108	4	5.0	0.003
0.4	19	0.27317	4	5.0	0.003
0.4	20	0.29638	4	5.0	0.003
0.4	21	0.32052	4	5.0	0.003
0.4	22	0.34542	4	5.0	0.003
0.4	23	0.3709	4	5.0	0.003
0.4	24	0.39678	4	5.0	0.003
0.4	25	0.42289	4	5.0	0.003
0.4	26	0.44905	4	5.0	0.003
0.4	27	0.47513	4	5.0	0.003
0.4	28	0.50098	4	5.0	0.003
0.4	29	0.52647	4	5.0	0.003
0.4	30	0.5515	4	5.0	0.003
0.4	31	0.57597	4	5.0	0.003
0.4	32	0.59979	4	5.0	0.003
0.4	33	0.62291	4	5.0	0.003
0.4	34	0.64526	4	5.0	0.003
0.4	35	0.6668	4	5.0	0.003
0.4	36	0.68749	4	5.0	0.003
0.4	37	0.70732	4	5.0	0.003
0.4	38	0.72627	4	5.0	0.003
0.4	39	0.74433	4	5.0	0.003
0.4	40	0.7615	4	5.0	0.003
0.4	41	0.77779	4	5.0	0.003
0.4	42	0.79321	4	5.0	0.003
0.4	43	0.80778	4	5.0	0.003
0.4	44	0.82153	4	5.0	0.003
0.4	45	0.83446	4	5.0	0.003
0.4	46	0.84662	4	5.0	0.003
0.4	47	0.85802	4	5.0	0.003
0.4	48	0.86871	4	5.0	0.003
0.4	49	0.8787	4	5.0	0.003
0.4	50	0.88803	4	5.0	0.003
0.4	51	0.89673	4	5.0	0.003
0.4	52	0.90484	4	5.0	0.003
0.4	53	0.91238	4	5.0	0.003
0.4	54	0.91939	4	5.0	0.003
0.4	55	0.92589	4	5.0	0.003
0.4	56	0.93192	4	5.0	0.003
0.4	57	0.9375	4	5.0	0.003
0.4	58	0.94267	4	5.0	0.003
0.4	59	0.94744	4	5.0	0.003
0.4	60	0.95185	4	5.0	0.003
0.4	61	0.95592	4	5.0	0.003
0.4	62	0.99242	5	5.0	0.003
0.4	63	0.98971	5	5.0	0.003
0.4	64	0.9876	5	5.0	0.003
0.4	65	0.986	5	5.0	0.003
0.4	66	0.98483	5	5.0	0.003
0.4	67	0.98403	5	5.0	0.003
0.4	68	0.98353	5	5.0	0.003
0.4	69	0.98329	5	5.0	0.003
0.4	70	0.98327	5	5.0	0.003
0.4	71	0.98341	5	5.0	0.003
0.4	72	0.9837	5	5.0	0.003
0.4	73	0.98409	5	5.0	0.003
0.4	74	0.98457	5	5.0	0.003
0.4	75	0.98512	5	5.0	0.003
0.4	76	0.98572	5	5.0	0.003
0.4	77	0.98634	5	5.0	0.003
0.4	78	0.98699	5	5.0	0.003
0.4	79	0.98765	5	5.0	0.003
0.4	80	0.98832	5	5.0	0.003
0.4	81	0.98897	5	5.0	0.003
0.4	82	0.98962	5	5.0	0.003
0.4	83	0.99025	5	5.0	0.003
0.4	84	0.99086	5	5.0	0.003
0.4	85	0.99145	5	5.0	0.003
0.4	86	0.99201	5	5.0	0.003
0.4	87	0.99256	5	5.0	0.003
0.4	88	0.99307	5	5.0	0.003
0.4	89	0.99356	5	5.0	0.003
0.4	90	0.99402	5	5.0	0.003
0.4	91	0.99446	5	5.0	0.003
0.4	92	0.99487	5	5.0	0.003
0.4	93	0.99526	5	5.0	0.003
0.4	94	0.99562	5	5.0	0.003
0.4	95	0.99596	5	5.0	0.003
0.4	96	0.99627	5	5.0	0.003
0.4	97	0.99657	5	5.0	0.003
0.4	98	0.99684	5	5.0	0.003
0.4	99	0.9971	5	5.0	0.003
0.5	1	0.0	2	5.0	0.003
0.5	2	0.0	3	5.0	0.003
0.5	3	0.0034	3	5.0	0.003
0.5	4	0.01124	3	5.0	0.003
0.5	5	0.02432	3	5.0	0.003
0.5	6	0.0428	3	5.0	0.003
0.5	7	0.06646	3	5.0	0.003
0.5	8	0.09476	3	5.0	0.003
0.5	9	0.12706	3	5.0	0.003
0.5	10	0.16262	3	5.0	0.003
0.5	11	0.20069	3	5.0	0.003
0.5	12	0.24056	3	5.0	0.003
0.5	13	0.28156	3	5.0	0.003
0.5	14	0.32309	3	5.0	0.003
0.5	15	0.36461	3	5.0	0.003
0.5	16	0.29314	4	5.0	0.003
0.5	17	0.3163	4	5.0	0.003
0.5	18	0.3409	4	5.0	0.003
0.5	19	0.3667	4	5.0	0.003
0.5	20	0.39347	4	5.0	0.003
0.5	21	0.42093	4	5.0	0.003
0.5	22	0.44884	4	5.0	0.003
0.5	23	0.47696	4	5.0	0.003
0.5	24	0.50505	4	5.0	0.003
0.5	25	0.53291	4	5.0	0.003
0.5	26	0.56035	4	5.0	0.003
0.5	27	0.58722	4	5.0	0.003
0.5	28	0.61337	4	5.0	0.003
0.5	29	0.6387	4	5.0	0.003
0.5	30	0.6631	4	5.0	0.003
0.5	31	0.68652	4	5.0	0.003
0.5	32	0.70889	4	5.0	0.003
0.5	33	0.73019	4	5.0	0.003
0.5	34	0.75038	4	5.0	0.003
0.5	35	0.76947	4	5.0	0.003
0.5	36	0.78745	4	5.0	0.003
0.5	37	0.80435	4	5.0	0.003
0.5	38	0.82018	4	5.0	0.003
0.5	39	0.83498	4	5.0	0.003
0.5	40	0.84877	4	5.0	0.003
0.5	41	0.8616	4	5.0	0.003
0.5	42	0.87351	4	5.0	0.003
0.5	43	0.88454	4	5.0	0.003
0.5	44	0.89473	4	5.0	0.003
0.5	45	0.90414	4	5.0	0.003
0.5	46	0.9128	4	5.0	0.003
0.5	47	0.92076	4	5.0	0.003
0.5	48	0.92808	4	5.0	0.003
0.5	49	0.93478	4	5.0	0.003
0.5	50	0.94092	4	5.0	0.003
0.5	51	0.94653	4	5.0	0.003
0.5	52	0.95165	4	5.0	0.003
0.5	53	0.95632	4	5.0	0.003
0.5	54	0.96057	4	5.0	0.003
0.5	55	0.96443	4	5.0	0.003
0.5	56	0.96794	4	5.0	0.003
0.5	57	0.97113	4	5.0	0.003
0.5	58	0.97402	4	5.0	0.003
0.5	59	0.97664	4	5.0	0.003
0.5	60	0.97901	4	5.0	0.003
0.5	61	0.98115	4	5.0	0.003
0.5	62	1.00787	5	5.0	0.003
0.5	63	1.00514	5	5.0	0.003
0.5	64	1.00294	5	5.0	0.003
0.5	65	1.00118	5	5.0	0.003
0.5	66	0.99979	5	5.0	0.003
0.5	67	0.9987	5	5.0	0.003
0.5	68	0.99787	5	5.0	0.003
0.5	69	0.99726	5	5.0	0.003
0.5	70	0.99681	5	5.0	0.003
0.5	71	0.99651	5	5.0	0.003
0.5	72	0.99633	5	5.0	0.003
0.5	73	0.99624	5	5.0	0.003
0.5	74	0.99622	5	5.0	0.003
0.5	75	0.99626	5	5.0	0.003
0.5	76	0.99634	5	5.0	0.003
0.5	77	0.99646	5	5.0	0.003
0.5	78	0.9966	5	5.0	0.003
0.5	79	0.99676	5	5.0	0.003
0.5	80	0.99693	5	5.0	0.003
0.5	81	0.99711	5	5.0	0.003
0.5	82	0.99729	5	5.0	0.003
0.5	83	0.99747	5	5.0	0.003
0.5	84	0.99764	5	5.0	0.003
0.5	85	0.99781	5	5.0	0.003
0.5	86	0.99797	5	5.0	0.003
0.5	87	0.99813	5	5.0	0.003
0.5	88	0.99828	5	5.0	0.003
0.5	89	0.99842	5	5.0	0.003
0.5	90	0.99855	5	5.0	0.003
0.5	91	0.99867	5	5.0	0.003
0.5	92	0.99879	5	5.0	0.003
0.5	93	0.9989	5	5.0	0.003
0.5	94	0.99899	5	5.0	0.003
0.5	95	0.99909	5	5.0	0.003
0.5	96	0.99917	5	5.0	0.003
0.5	97	0.99925	5	5.0	0.003
0.5	98	0.99932	5	5.0	0.003
0.5	99	0.99938	5	5.0	0.003
0.6	1	0.0	2	5.0	0.003
0.6	2	0.0	3	5.0	0.003
0.6	3	0.00459	3	5.0	0.003
0.6	4	0.01498	3	5.0	0.003
0.6	5	0.032	3	5.0	0.003
0.6	6	0.05565	3	5.0	0.003
0.6	7	0.08537	3	5.0	0.003
0.6	8	0.12033	3	5.0	0.003
0.6	9	0.15952	3	5.0	0.003
0.6	10	0.20191	3	5.0	0.003
0.6	11	0.24651	3	5.0	0.003
0.6	12	0.2924	3	5.0	0.003
0.6	13	0.33876	3	5.0	0.003
0.6	14	0.3849	3	5.0	0.003
0.6	15	0.43023	3	5.0	0.003
0.6	16	0.36797	4	5.0	0.003
0.6	17	0.39316	4	5.0	0.003
0.6	18	0.41974	4	5.0	0.003
0.6	19	0.44741	4	5.0	0.003
0.6	20	0.47583	4	5.0	0.003
0.6	21	0.50467	4	5.0	0.003
0.6	22	0.53363	4	5.0	0.003
0.6	23	0.56243	4	5.0	0.003
0.6	24	0.59081	4	5.0	0.003
0.6	25	0.61855	4	5.0	0.003
0.6	26	0.64549	4	5.0	0.003
0.6	27	0.67147	4	5.0	0.003
0.6	28	0.69637	4	5.0	0.003
0.6	29	0.72011	4	5.0	0.003
0.6	30	0.74262	4	5.0	0.003
0.6	31	0.76388	4	5.0	0.003
0.6	32	0.78386	4	5.0	0.003
0.6	33	0.80258	4	5.0	0.003
0.6	34	0.82003	4	5.0	0.003
0.6	35	0.83626	4	5.0	0.003
0.6	36	0.8513	4	5.0	0.003
0.6	37	0.86519	4	5.0	0.003
0.6	38	0.87799	4	5.0	0.003
0.6	39	0.88975	4	5.0	0.003
0.6	40	0.90053	4	5.0	0.003
0.6	41	0.91039	4	5.0	0.003
0.6	42	0.91938	4	5.0	0.003
0.6	43	0.92757	4	5.0	0.003
0.6	44	0.93501	4	5.0	0.003
0.6	45	0.94176	4	5.0	0.003
0.6	46	0.94787	4	5.0	0.003
0.6	47	0.95339	4	5.0	0.003
0.6	48	0.95838	4	5.0	0.003
0.6	49	0.96287	4	5.0	0.003
0.6	50	0.96691	4	5.0	0.003
0.6	51	0.97054	4	5.0	0.003
0.6	52	0.97379	4	5.0	0.003
0.6	53	0.97671	4	5.0	0.003
0.6	54	0.97932	4	5.0	0.003
0.6	55	0.98166	4	5.0	0.003
0.6	56	0.98374	4	5.0	0.003
0.6	57	0.9856	4	5.0	0.003
0.6	58	0.98725	4	5.0	0.003
0.6	59	0.98873	4	5.0	0.003
0.6	60	0.99004	4	5.0	0.003
0.6	61	0.9912	4	5.0	0.003
0.6	62	1.00918	5	5.0	0.003
0.6	63	1.00698	5	5.0	0.003
0.6	64	1.00521	5	5.0	0.003
0.6	65	1.00377	5	5.0	0.003
0.6	66	1.00263	5	5.0	0.003
0.6	67	1.00172	5	5.0	0.003
0.6	68	1.001	5	5.0	0.003
0.6	69	1.00045	5	5.0	0.003
0.6	70	1.00002	5	5.0	0.003
0.6	71	0.9997	5	5.0	0.003
0.6	72	0.99946	5	5.0	0.003
0.6	73	0.9993	5	5.0	0.003
0.6	74	0.99918	5	5.0	0.003
0.6	75	0.99911	5	5.0	0.003
0.6	76	0.99908	5	5.0	0.003
0.6	77	0.99907	5	5.0	0.003
0.6	78	0.99908	5	5.0	0.003
0.6	79	0.9991	5	5.0	0.003
0.6	80	0.99913	5	5.0	0.003
0.6	81	0.99918	5	5.0	0.003
0.6	82	0.99922	5	5.0	0.003
0.6	83	0.99927	5	5.0	0.003
0.6	84	0.99932	5	5.0	0.003
0.6	85	0.99937	5	5.0	0.003
0.6	86	0.99942	5	5.0	0.003
0.6	87	0.99947	5	5.0	0.003
0.6	88	0.99951	5	5.0	0.003
0.6	89	0.99956	5	5.0	0.003
0.6	90	0.9996	5	5.0	0.003
0.6	91	0.99964	5	5.0	0.003
0.6	92	0.99967	5	5.0	0.003
0.6	93	0.9997	5	5.0	0.003
0.6	94	0.99973	5	5.0	0.003
0.6	95	0.99976	5	5.0	0.003
0.6	96	0.99978	5	5.0	0.003
0.6	97	0.99981	5	5.0	0.003
0.6	98	0.99983	5	5.0	0.003
0.6	99	0.99985	5	5.0	0.003
0.7	1	0.0	2	5.0	0.003
0.7	2	0.0	3	5.0	0.003
0.7	3	0.00581	3	5.0	0.003
0.7	4	0.01873	3	5.0	0.003
0.7	5	0.03957	3	5.0	0.003
0.7	6	0.0681	3	5.0	0.003
0.7	7	0.10341	3	5.0	0.003
0.7	8	0.14431	3	5.0	0.003
0.7	9	0.18946	3	5.0	0.003
0.7	10	0.23757	3	5.0	0.003
0.7	11	0.28742	3	5.0	0.003
0.7	12	0.33792	3	5.0	0.003
